date,url,title,abstract,filetype,site,terms
"",http://www.halliburton.com/public/about_us/pubsdata/sd/CSR2009.pdf,PUSHING BOUNDARIES - Oilfield Services | Halliburton ...,"uNCONVENTIONAl <b>gAS</b> Interest in developing unconventional <b>gas</b> plays—such as <b>shale gas</b>, coalbed methane and tight sands—has surged as conventional <b>gas</b> resources have ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/landmark/contents/Papers_and_Articles/web/Lifetime_Permissions_WorldOilCover_Denbury.pdf,ADVANCES IN DRILLING - Oilfield Services | Halliburton ...,RESERVOIR CHARACTERIZATION SUBSEA PRODUCTION SYSTEMS DEVELOPING THE HORN RIVER <b>SHALE</b> ... complex fluid system in which dense <b>gas</b> displaces oil and often becomes miscible.,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/pubsdata/press_release/2012/Q1_Earnings_Release_Final.pdf,FOR IMMEDIATE RELEASE Contact - Oilfield Services ...,Framework Agreement for the evaluation and development of global <b>shale</b> resources. ... natural <b>gas</b> industry; maintaining a highly skilled workforce; availability of raw ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Product_Announcements/highpressurepumping.pdf,Product/Service Announcement - Oilfield Services ...,"Today’s <b>shale</b> fracturing treatments have stretched the abilities of conventional ... approximately 80 countries, the company serves the upstream oil and <b>gas</b>",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/sdbs/sdbs_contents/Case_Histories/web/DatCI_Case_Study.pdf,Halliburton's on-site DatCI process provides custom solutions ...,"A year ago, a typical Eagle Ford <b>Shale</b> well used three bit runs to drill the well. After cutting that number to two, a privately-held U.S. oil and <b>gas</b> company",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/wd/contents/Data_Sheets/web/H06981_sFrac_Valve.pdf,sFrac™ Valve - Oilfield Services | Halliburton - Solving ...,"sandstones, carbonates, <b>gas</b> <b>shale</b> and coalbeds. It allows selective, high-rate and precise placement of hydraulic fractures in a multi-zone well without the need for",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Presentations/Latex%203000%20additive%20overview%20presentation.ppt,Latex 3000™ Cement Additive - Oilfield Services ...,... CO2 Injector Wells / CO2 Storage Wells Fresh-water sensitive formations (<b>Shale ... Gas</b> Flow is considered and evaluated and slurry designs are generated to deal with ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bc/contents/Data_Sheets/H08265.pdf,Enables Effective Fracture Stimulation of Very Long Laterals ...,e PowerReach system exceeded customer expectations on four <b>gas</b> wells in the Marcellus <b>Shale</b> formation in the state of West Virginia. e longest horizontal well was ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H04381.pdf,MistFrac Service - Oilfield Services | Halliburton - Solving ...,Devonian <b>shale</b> wells. Case History MistFrac Service Performed With Up to 99.5 Q Foam Kentucky– Most Devonian <b>Shale</b> wells are stimulated using straight nitrogen <b>gas</b>,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/landmark/contents/Brochures/web/dsd_brochure_stimulation_v4-ke.pdf,DecisionSpace Stimulation Software. - Oilfield Services ...,"Oil and <b>gas</b> companies deploy numerous technologies to optimize the performance of unconventional reservoirs. To increase returns from new <b>shale</b> plays, for example, you ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Papers_and_Articles/web/oil%20and%20gas_2004.pdf,Ethylene Report,"the associated <b>gas</b> and produced water. Analysis ensures that the solids dis- ... Rig A produces drilled solids from the <b>shale</b> shakers,desander,desilter,and centrifuges ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/pubsdata/press_release/2012/Q2_Earnings_Release.pdf,FOR IMMEDIATE RELEASE Contact: Kelly Youngblood,"<b>shale</b>, providing significantly enhanced performance and reliability while ... natural <b>gas</b> exploration, radioactive sources, explosives, chemicals, hydraulic ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Product_Announcements/Halliburton_Expands_Water_Conservation.pdf,Product Announcement - Oilfield Services | Halliburton ...,"in Key <b>Shale</b> Activity Areas Houston – Jan 16, 2012 – Operators working in the ... approximately 80 countries, the company serves the upstream oil and <b>gas</b>",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bc/contents/Papers_and_Articles/2010_WorldOil_Analysis_Gas_Flow.pdf,WELL CONTROL AND INTERVENTION - Oilfield Services ...,"<b>Gas</b> flow after cementing Modeling a CT intervention stack DEEPWATER DRILLING ... it moved between the sand and <b>shale</b> sequences. However, there appeared to",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Data_Sheets/web/A_through_G/c-1318.pdf,Fluid Loss Additives (Data Sheet) - Oilfield Services ...,• Helps protect water sensitive <b>shale</b> sections that may weaken and break down due to ... circulating pressures • Aids in the control of <b>gas</b> leakage during setting of cement,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Brochures/Web/H05514.pdf,Worldwide Baroid Laboratories - Oilfield Services ...,"<b>shale</b> characterization equipment such as Linear Swell Meters, Slake Durability ... The <b>Gas</b> Chromatograph is used for the determination of crude oil contamination in ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/lp/contents/Data_Sheets/web/H/H06113-A4.pdf,LOGIQ Dual-Spaced Neutron II Tool (DSN II),"† Increased reservoir understanding.A combination of logging tools can be run to identify lithology, reveal <b>gas</b> zones and calculate <b>shale</b> volumes",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Books_and_Catalogs/web/CBM/H06263_Chap_06.pdf,"Formation Evaluations, Logging - Oilfield Services ...",distribution of coals as well as in the or ganic-rich <b>shale</b> around the wellbore. This information is used to construct a linear correlation between initial <b>gas</b> content,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/pubsdata/press_release/2011/Q1_2011_EarningsRelease.pdf,HALLIBURTON ANNOUNCES FIRST QUARTER EARNINGS OF $0.61 PER ...,"Hemisphere oil and <b>gas</b> industry, including the <b>shale</b> markets. Construction on the new facility is scheduled to begin by July 2011 and to be completed in early",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Product_Announcements/Sandcastle_VPS.pdf,Product Announcement - Oilfield Services | Halliburton ...,"<b>shale</b> plays can be a daunting topic when overlaid with the space constraints of most ... countries, the company serves the upstream oil and <b>gas</b> industry throughout the ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/A_through_P/AccessFrac%20article%20Drilling%20Contractor.pdf,Self-removing EFDAs level stimulation access,Completions: <b>Shale</b> Fracturing REPRINTED FR OM THE MAR CH/ APRIL 2012 EDITION OF DrIIn ... <b>gas</b> wells. What used to be considered a unique operation has been transformed,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H08592.pdf,Scalechek EZ-1 Scale Inhibitor - Oilfield Services ...,"Fracs and <b>Shale</b> Fracturing However, Scalechek EZ-1 scale inhibitor can also be placed in ... produce only dry <b>gas</b> without brine production are not candidates for this inhibitor.",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Product_Announcements/ROCC_Centers.pdf,Product/Service Announcement - Oilfield Services ...,"<b>shale</b> fracturing, can intensify operating conditions while Halliburton’s expectation ... approximately 80 countries, the company serves the upstream oil and <b>gas</b>",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/landmark/contents/Data_Sheets/web/H08485.pdf,Permedia Petroleum Systems Software - Oilfield Services ...,"heavy oil, <b>shale</b>, and the complex reservoir geometries of tight <b>gas</b> sands. Permedia™ Petroleum Systems Software HAL35955 Corender more than 100 file types in 3D Viewer",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Books_and_Catalogs/web/CBM/H06263_Chap_02.pdf,2.1 Formation of Coals,"a 2,500–4,500-ft sandstone interbedded with siltstone, <b>shale</b>, and coalbeds. ... Single Seam Thickness (ft) 1 to 4 30 to 50 <b>Gas</b> Content (scf/ton) 500 to 600 400 to 500",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Data_Sheets/web/Product_Data_Sheets/D_through_G/DRILTREAT.PDF,DRILTREAT® Wetting Agent Product Data Sheet,natural <b>gas</b> hydrate formations to retard their dispersion and disintegration in a ... Helps improve flow properties • Helps coat the surfaces of <b>shale</b> and other solids,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/pubsdata/press_release/2012/Q411_Earnings_Release_Final.pdf,HALLIBURTON ANNOUNCES FOURTH QUARTER EARNINGS OF $1.00 PER ...,process that helps operators achieve better long-term production from <b>shale</b> ... for perforating oil and natural <b>gas</b> wells prior to hydraulic fracturing.,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Books_and_Catalogs/web/CBM/H06263_Chap_07.pdf,OptiCem 5.0 User Guide - Oilfield Services | Halliburton ...,"7-ft seams at 3,396 ft and 14-ft seams at 3,417-ft depths in the South <b>Shale</b> Ridge ... the <b>Gas</b> Research Institute fractured eight seams of the Black Creek group, which",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/landmark/contents/Brochures/web/DSD_brochure_stimulation_Spanish.pdf,Software para Estimulación DecisionSpace,"Las compañías de petróleo y <b>gas</b> implementan diversas tecnologías para optimizar ... Por ejemplo, para aumentar los retornos de las nuevas extensiones productivas de <b>shale</b> ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Chem_Compliance/web/H01331-A4.pdf,Halad -344,• The additive helps protect water-sensitive <b>shale</b> sections that may weaken and break ... • Halad®-344 additive helps control <b>gas</b> leakage while cement is setting. Halad®-344 ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Chem_Compliance/web/H01331.pdf,Halad -344 - Oilfield Services | Halliburton - Solving ...,† The additive helps protect water-sensitive <b>shale</b> sections that may weaken and break ... † Halad-344 additive helps control <b>gas</b> leakage while cement is setting. For more ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Data_Sheets/web/Product_Data_Sheets/P_through_Z/PAC-R.pdf,Product Data Sheet - PAC-R - Oilfield Services | Halliburton ...,"Functions • Helps control filtration rates • Helps retard <b>shale</b> swelling and disintegration • Helps provide supplementary viscosity in fresh water, sea water, and brine ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/source_files/Newsletters/KCNews/2007/print/May07WPS_ExactFrac_print.pdf,Page 1 of 7 - Oilfield Services | Halliburton - Solving ...,"Since the monitoring of <b>gas</b> or water flood fronts is a microseismic application, it ... thousands of feet of interbedded sandstones and <b>shale</b> sequences. Lenticular sandstones ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Brochures/Web/H07915.pdf,"Water for Oilﬁ eld Services: Management, Treatment and ...","(e.g., development of <b>shale</b> plays). Areas with limited disposal options for ﬂ ow back ... may even cause wells to start producing sour <b>gas</b> (H 2 S) which increases Health ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/about_us/pubsdata/sd/CSR2011.pdf,EXPANDING OUR COMMITMENT - Oilfield Services | Halliburton ...,"• In Argentina, Halliburton drilled the continent’s first horizontal <b>shale gas</b> well. • Halliburton introduced TMthe AccessFrac stimulation service − already boosting",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Chem_Compliance/web/H01332.pdf,Halad -413,† The additive helps protect water-sensitive <b>shale</b> sections that may weaken and break ... † Halad-413 additive helps control <b>gas</b> leakage while cement is setting. For more ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Chem_Compliance/web/H02389.pdf,Halad -23,† The additive helps protect water-sensitive <b>shale</b> sections that may weaken and break ... † Halad-23 additive helps control <b>gas</b> leakage while cement is setting. Halad®-23 Fluid ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Chem_Compliance/web/H01330-A4.pdf,Halad -22A - Oilfield Services | Halliburton - Solving ...,† The additive helps protect water-sensitive <b>shale</b> sections that may weaken and break ... † Halad-22A additive helps control <b>gas</b> leakage while cement is setting.,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Data_Sheets/web/Sales_Data_Sheets/SDS-040.pdf,BOREMAX High-Performance Fresh-Water Fluid,"acid <b>gas</b>, wet cement, temperatures up to 375ºF and densities up to 17.5 ppg. ... achieve <b>shale</b> inhibition and sustain fast penetration rates. The system offers",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Case_Histories/web/A_through_R/H08433.pdf,Jonah and the Wells,over-bank siltstone and floodplain <b>shale</b> deposits. Gross interval thickness ranges ... • Tight <b>Gas</b> • Stacked Fluvial Channel Sands • Multiple Frac Stages (8–12 per well),nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/lp/contents/Brochures/web/WPS%20Capabilities%20Bro%20011012_web.pdf,Wireline and Perforating Services - Oilfield Services ...,Solving challenges.™ Wireline and Perforating Wireline and Perforating Services WPS Capabilities Broch.indd 1 1/10/12 11:39 AM,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H07591.pdf,QuikLook Reservoir Simulator - Oilfield Services ...,"HALLIURTO umerical Modeling Softare QuikLook® software is an advanced multiphase, 3-D, four-component, non-isothermal numerical reservoir simulator.",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/A_through_P/fracpackCompletionsDeepwater.pdf,Fracpack Completions in Deepwater/High-Permeability Reservoirs,"Fracpack Completions in Deepwater/High-Permeability Reservoirs Mark Van Domelen, Wes Ritter, and David Hammeke, Halliburton Energy Services, Inc.",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Papers_and_Articles/web/A_through_P/ApplicationofStimWatch_OGReview_0507.pdf,The Application and Benefits of the StimWatch® Stimulation ...,"© TOUCH BRIEFINGS 2007 73 Stimulation Monitoring Objective Historically, it has been extremely difficult to evaluate the placement of stimulation fluids in realtime ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/cem/contents/Presentations/TECH/MM/iCem%20Service_Overview.pptx,Slide 1,Increasing the Probability of Wellbore Integrity. Sound technical decisions rely on: Field-proven technical solutions. Laboratory-driven empirical data,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/news/pubsdata/press_release/2009/Q309_Earnings_Release_final.pdf,HALLIBURTON ANNOUNCES THIRD QUARTER EARNINGS OF $0.31 PER ...,"FOR IMMEDIATE RELEASE Contact: Christian Garcia October 16, 2009 Halliburton, Investor Relations 281/871-2688 Cathy ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/lp/contents/Data_Sheets/web/H/H05964.pdf,H05964 Borehole Properties Tool (BHPT) - Oilfield Services ...,"HALLIBURTON WIRELINE AND PERFORATING SERVICES T he BHPT is a DITS™ compatible electric logging tool, which provides signals used to determine characteristics of",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/bar/contents/Data_Sheets/web/Sales_Data_Sheets/SDS-021.pdf,Baroid Surface Solutions™ - Oilfield Services | Halliburton ...,Baroid Surface Solutions™ Baroid Monitors Environmental Performance and Assists Operators in Reaching Environmental Compliance M any regions and countries have ...,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/landmark/contents/Data_Sheets/web/H08274-A4.pdf,DecisionSpace GIS Module - Oilfield Services | Halliburton ...,"LANDMARK SOFTWARE AND SERVICES DecisionSpace Desktop GIS Integration See the big picture— and the details In early exploration phases, you are often limited by the ...",nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/tools_resources/pubsdata/RedTech/notes/VersaFlex_Podcast.pdf,Liner Hanger System - Oilfield Services | Halliburton ...,1 VersaFlex ® Liner Hanger System Bringing simplification and reliability to liner hanger installation Slide 1 © 2007 Halliburton.,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/pe/contents/Newsletters/Web/Pinnacle_NL_FALL%20final_2010.pdf,MiCRODEFORMATiON NEWSLETTER FALL 2010 MONiTORiNG—WhAT iS iT ...,“anchored” by GPS monu-ments and we developed a double differencing GPS technique to integrate with tiltmeter arrays to do just that. We also realized that it,nonhtml,halliburton.com,shale+gas
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/HaliburtonFrac.pdf,Basin o r t Oil Gas November 2008 New Trends in Fracturing ...,"Simul-<b>fracing</b> has come to the Barnett Shale within the past two years. It uses <b>fracing</b> in tandem, through wells bored at the same site or just near enough that the ...",nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H01157.pdf,Carbonate 20/20 Acidizing Service SM - Oilfield Services ...,Three Decades Halliburton’s “Technical Briefing on Carbonate Acidizing” chronicles Halliburton improvements in acid stimulation over three decades of effort.,nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H03297.pdf,SurgiFrac Service SM - Oilfield Services | Halliburton ...,Stimulation SurgiFracSM Service A Quick and Cost-Effective Method to Help Boost Production From Openhole Horizontal Completions New SurgiFracSM service enables ...,nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/tools_resources/pubsdata/RedTech/notes/CobraMax_Podcast.pdf,Fracturing Service - Oilfield Services | Halliburton ...,"fact, conventional <b>fracing</b> methods typically incur lost time because it is very common for them to screen out – screen out then requires time ...",nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/bar/contents/Brochures/Web/H06156_Brochure.pdf,Baroid Southern Region - Oilfield Services | Halliburton ...,Baroid Southern Region The benchmark for drilling fluids excellence. Every resource is in place to meet new challenges. Baroid Southern Region,nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/cem/contents/Chem_Compliance/web/H02686.pdf,Potassium Chloride - Oilfield Services | Halliburton ...,"Cementing Potassium Chloride (KCl) F ormation clays and shales swell in the presence of fresh water, adversely affecting production and zonal isolation.",nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/H063771.pdf,U.S.ShaleGas - Oilfield Services | Halliburton - Solving ...,"1 ExecutiveSummary Currentincreasingdemandandlaggingsupplymeanhighpricesforbothoilandgas,making exploitationofNorthAmericanunconventionalgasplayssuddenlyfarmorelucrativefor",nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/solutions/contents/Shale/Presentations/D2_6_Hyden.pdf,Shale Fracturing: Delivering the Future - Oilfield Services ...,© 2012 HALLIBURTON. ALL RIGHTS RESERVED. 19 Technology Improves Understanding of <b>Fracing</b> Impacts,nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/solutions/contents/Shale/related_docs/Barnett.pdf,The Barnett Shale - Oilfield Services | Halliburton - Solving ...,"The Barnett Shale Barnett ShaleBarnett Shale 2 While shale gas work in the Barnett has set the standard for many shale challenges, we have subsequently learned that ...",nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H06536.pdf,H06536 BE-9 Bactericide - Oilfield Services | Halliburton ...,"NewBE-9™ bactericidecanbeusedtohelpcontrol bacteriagrowthinwaterusedasthebasisforfracturingfluids. It helpscontrolslime-forming,iron-oxidizing,andpolymer-",nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/solutions/contents/Deep_Water/related_docs/Brazil%20Deepwater%20Map%20Final%20-%20English.pdf,Representative Cross Section Espirito Basin,"• Enhance production by <b>fracing</b> deep, long horizontal wells • Improve productivity with hydrau-lic fracturing in tight gas sands • Achieve high-rate gas well",nonhtml,halliburton.com,fracing
"",http://www.halliburton.com/public/pe/contents/Data_Sheets/web/H/H06187.pdf,H06187 BE-7 Bactericide SDS - Oilfield Services | Halliburton ...,HalliburtonhasobtainedUnitedStatesEnvironmental ProtectionAgency(EPA)registrationfortheoilfielduseof BE-7™bactericide ...,nonhtml,halliburton.com,fracing
"",http://www.coga.org/pdfs_facts/Hydraulic%20Fracturing%204.pdf,COGA | <b>Hydraulic Fracturing</b> Whitepaper - Colorado Oil &amp; Gas ...,"1660 Lincoln St., Suite 2710, Denver, CO 80261 • Phone: 303.861.0362 • Fax: 303.861.0373 • www.<b>COGA.org</b> 2011-07-25 Page 1 of 4",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/Hydraulic%20Fracturing%20Disclosure.pdf,<b>HYDRAULIC FRACTURING</b> AND DISCLOSURE IN COLORADO,<b>HYDRAULIC FRACTURING</b> AND DISCLOSURE IN COLORADO There is a lot of misunderstanding about what is and is not regulated in drilling and <b>hydraulic fracturing</b> – so we ...,nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/hfwhitepaper.pdf,COGA | <b>Hydraulic Fracturing</b> Whitepaper - Colorado Oil &amp; Gas ...,"1660 Lincoln St., Suite 2710, Denver, CO 80261 • Phone: 303.861.0362 • Fax: 303.861.0373 • www.<b>COGA.org</b> 2012-04-02 1 COGA | <b>Hydraulic Fracturing</b> Whitepaper",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/COGCC_Fact_Sheet.pdf,Water Sources and Demand for the <b>Hydraulic Fracturing</b> of Oil ...,"Water Sources and Demand for the <b>Hydraulic Fracturing</b> of Oil and Gas Wells in Colorado from 2010 through 20151 Recently, questions have been raised about the quantity ...",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/SeismicActivity.pdf,Does <b>Hydraulic Fracturing</b> Cause Earthquakes?,"In summary, while <b>hydraulic fracturing</b> is known to cause very small seismic activity beneath the ground surface, this activity cannot be detected at the surface.",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdf_studies/COGA%20EPA%20Frac%20Statement%20(7-12-10).pdf,EPA <b>Hydraulic Fracturing</b> Study Public Meeting,"EPA <b>Hydraulic Fracturing</b> Study Public Meeting Denver, Colorado July 13, 2010 6:00pm – 10:00pm Marriott Tech Center, Rocky Mountain Events Center",nonhtml,coga.org,hydraulic+fracturing
"",http://newsroom.coga.org/pr/coga/document/COGA_Statement_Praising_COGCC_Hydraulic_Fracturing_Disclosure_Rule.pdf,"Statement by Tisha Schuller, President &amp; CEO of the Colorado ...","“The Commission’s unanimous support for the new <b>hydraulic fracturing</b> disclosure rule is great news for Colorado. The Hickenlooper Administration,",nonhtml,coga.org,hydraulic+fracturing
"",http://newsroom.coga.org/pr/coga/document/HF_MultiStage.pdf,Exciting as Space Exploration The New Frontier of Oil &amp; Gas ...,<b>Hydraulic fracturing</b> (HF) has revolutionized oil and gas exploration by allowing oil and gas resources to flow out of rock resources that were historically to dense for ...,nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdf_articles/Gov_EnvironmentMattersPSA.pdf,Why Does Colorado Have the Toughest <b>Hydraulic Fracturing</b> ...,Why Does Colorado Have the Toughest <b>Hydraulic Fracturing</b> Disclosure Rule in the Nation? Beneath the surface of Colorado sits some of the nation’s most significant ...,nonhtml,coga.org,hydraulic+fracturing
"",http://newsroom.coga.org/pr/coga/document/COGA_Statement_Regarding_Duke_Study.pdf,Statement by Tisha Schuller President and CEO of the Colorado ...,"recommendations call for passage of the FRAC Act and for disclosure of <b>hydraulic fracturing</b> fluids, neither of which actually protects ground water.",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdf_Basics/Basics_DrillTime.pdf,Drill Time Basics,"• <b>Hydraulic fracturing</b> crews pump a mixture of water on site, sand, and chemicals for each well • Crews remove pumps and trucks Production &amp; Reclamation",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/The%20Truth%20About%20GasLand.pdf,COGA | The Truth About “Gas and” Whitepaper,"to the safety of <b>hydraulic fracturing</b> is proper well construction, including casing and cementing to isolate the production formations being stimulated from shallow ...",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdf_studies/COGCC_Gasland_10_29_10.pdf,"October 29, 2010 - Colorado Oil &amp; Gas Association","deteriorated after drilling and <b>hydraulic fracturing</b> occurred nearby. However, COGCC records indicate little or no temporal relationship between the Markham and McClure ...",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/WaterUse_Fast_Fact.pdf,Water Use Fast Facts - Colorado Oil &amp; Gas Association,The water used in drilling and <b>hydraulic fracturing</b> can come from a variety of places. It may be: • Purchased or leased from municipal supplies.,nonhtml,coga.org,hydraulic+fracturing
"",http://newsroom.coga.org/pr/coga/document/COGA_Baseline_Program_Press_Release_8-2-11_.pdf,"Colorado Oil &amp; Gas Association, Governor John Hickenlooper ...",state and assist us in addressing ground water quality concerns associated with <b>hydraulic fracturing</b>.” The following companies have agreed to participate in COGA’s ...,nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/WaterUse.pdf,Water Use Fast Facts in Translation - Colorado Oil &amp; Gas ...,"completion phase for <b>hydraulic fracturing</b>. Knox then identified two ways industry is reducing its overall water use: “One, we are employing new technologies that",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/Niobrara_fastfacts.pdf,The Niobrara - Colorado Oil &amp; Gas Association,Thanks to more innovation in drilling techniques horizontal drilling and multi-state <b>hydraulic fracturing</b> have made this formation an economically viable resource.,nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/produced_water_fastfacts.pdf,Produced Water - Colorado Oil &amp; Gas Association,"<b>hydraulic fracturing</b> (HF) occur, produced water flows are high due to “flowback” of water injected during the operations. Approximately 50% of all produced water ...",nonhtml,coga.org,hydraulic+fracturing
"",http://newsroom.coga.org/pr/coga/document/Meet_the_Niobrara.pdf,Meet the Niobrara - Colorado Oil &amp; Gas Association,"<b>hydraulic fracturing</b>. Since the Niobrara formation can be as thin as 200 feet, a vertical wellbore would not reach much of the resource-bearing formation.",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdf_studies/RFF-BCK-Gabriel-NaturalGas.pdf,The Future of Natural Gas - Colorado Oil &amp; Gas Association,"Cost-effectively accessing shale gas requires stimulation techniques, such as <b>hydraulic fracturing</b>, as well as advances in horizontal and directional drilling (NPC 2007).",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_policy/Local_Government_Whitepaper.pdf,COGA | The Role of Local Government in Oil and Gas Regulation,"related to fluids used in the <b>hydraulic fracturing</b> (HF) process. The COGCC already has rules specifically designed to protect against water contamination, provide ...",nonhtml,coga.org,hydraulic+fracturing
"",http://www.coga.org/pdfs_facts/Hydraulic%20Fracturing%204.pdf,COGA | Hydraulic Fracturing Whitepaper - Colorado Oil &amp; Gas ...,"Hydraulic fracturing is often referred to as “fracing,” pronounced <b>fracking</b>. WHY DO WE NEED HYDRAULIC FRACTURING? Hydraulic fracturing is a critical part of the oil ...",nonhtml,coga.org,fracking
"",http://www.coga.org/pdfs_facts/produced_water_fastfacts.pdf,Produced Water - Colorado Oil &amp; Gas Association,Produced Water Produced water is naturally-occurring (“connate”) water that exists in the formation and is “produced” along with hydrocarbons.,nonhtml,coga.org,fracking
"",http://www.coga.org/pdfs_facts/hfwhitepaper.pdf,COGA | Hydraulic Fracturing Whitepaper - Colorado Oil &amp; Gas ...,"Hydraulic fracturing is often referred to as “fracing,” pronounced <b>fracking</b>. WHY DO WE NEED HYDRAULIC FRACTURING? Hydraulic fracturing is a critical part of the oil ...",nonhtml,coga.org,fracking
